"k","dim","sparsity","proj"
16,22,0.308603178190472,6.63966775012612
16,23,0.305962708020312,7.40080584171965
16,24,0.358906708136607,8.63183274895125
16,25,0.326684072345171,9.03790465176037
16,26,0.360648873917216,10.0665811488826
16,27,0.353064769121133,10.5627246966987
16,28,0.402574520261695,12.3175595937327
16,29,0.373301607498269,12.7878834048436
16,30,0.366079482168157,13.2596493723301
16,31,0.366050892643246,14.2187748967424
16,32,0.367908192071748,15.1374018482979
16,33,0.384911095970707,15.9416644473435
16,34,0.385862365402884,17.2555758198686
16,35,0.431490603145055,20.291771185071
16,36,0.371873210093759,18.4346898790224
16,37,0.44536072099943,22.6014259711195
16,38,0.456110590375358,24.7384883943912
16,39,0.478026967153011,26.4079353600459
16,40,0.472236257627015,27.991831533246
16,41,0.426784524988565,26.6415616835058
16,42,0.481647754630095,31.5626183636904
16,43,0.51804480271955,34.5787988295464
16,44,0.515971283910399,35.86486715342
16,45,0.515514137994964,37.7715389691961
16,46,0.486657826365991,37.2034483111493
16,47,0.534368793884392,42.6336232148036
16,48,0.478253393919423,40.6676140390682
16,49,0.527216170627321,46.0144409403041
16,50,0.514163533273975,48.5672392158464
16,51,0.515870644047968,50.8478856335342
16,52,0.569038886543572,58.6759019598762
16,53,0.571215494261468,59.0342063732685
16,54,0.589324680792448,63.8586312096474
16,55,0.578972105085342,66.9043104088727
16,56,0.618682203748189,74.6960722358201
